155.99616728,156
156.305610578,150
166.705397774,175
156.233254043,150
160.103050587,160
155.814059471,160
156.454801291,150
158.540394523,162
160.069866409,165
162.724917315,170
156.513969415,155
156.773947343,155
173.795348207,175
155.977806013,155
155.592301888,150
161.315607209,180
165.445261027,180
156.728607345,150
155.42110122,150
160.043408152,170
156.577337868,155
158.391846347,155
162.367515082,160
154.720851521,160
167.816832909,185
155.762115026,160
157.016586277,155
155.71499342,155
156.173464102,150
158.759297307,160
158.46351842,160
157.506996427,150
155.218028041,150
157.678386097,150
155.054040332,150
157.748038136,155
156.901367312,157
173.197681877,165
155.871789613,155
160.057771798,160
163.558599601,160
155.258746161,155
155.100241926,155
156.662340428,155
159.260110502,160
158.050764086,152
158.338576423,160
161.284706757,160
157.393075582,150
155.650247396,150
158.98919441,160
155.774304887,160
157.941943938,150
158.752093887,160
158.88781007,165
158.140889216,160
154.639287239,155
158.289240692,160
157.57818022,155
164.519651195,165
155.781552404,155
156.567330599,155
159.946691788,160
155.798888598,160
158.060069312,160
156.468588972,160
155.919461809,155
161.92205194,150
158.0098847,158
157.112975466,155
156.572899513,157
166.919073475,172
159.612785096,160
155.240520094,157
159.95279415,155
155.16108608,155
155.293302456,155
173.440434248,185
156.746247338,155
158.592389533,162
154.725513263,152
156.93034079,152
156.288320856,152
155.761783247,155
160.330447506,150
155.100198876,155
159.036647752,172
156.787282964,155
161.454457998,170
157.190770764,155
158.098843101,162
158.75417654,160
159.037470875,160
156.771417194,155
156.751694544,150
158.128811483,160
173.780693559,175
156.259194818,160
157.287365446,162
154.446024689,152
157.309857188,152
156.661748669,155
158.188897955,158
157.449393923,163
157.385938235,162
166.703908891,175
159.646983314,160
155.616405568,163
156.167309196,155
157.726117385,162
155.681594557,152
157.041868316,157
159.09167182,152
156.759343903,157
156.802358777,156
164.706143905,185
174.027696795,180
155.707051032,152
155.171956044,154
157.032381325,157
157.098772697,160
159.899813525,160
162.388472679,160
163.828893187,160
155.851243079,155
158.640932784,160
154.423751338,160
160.623693522,160
158.395744632,160
155.566188352,160
167.820002129,185
159.90004235,160
157.268846212,155
158.725764668,160
156.62156522,155
155.976321154,150
156.567547568,155
158.378146251,160
155.997834583,155
155.056774481,160
155.988380542,160
159.53048419,160
156.366203974,155
156.472811055,160
157.334649911,160
171.142180824,287
158.73522215,160
156.464738826,162
156.239838933,160
158.651433585,152
158.266795918,160
158.447614376,160
169.713976096,192
156.119034326,155
163.016256881,155
158.219419803,152
155.807424028,162
156.204144673,160
161.294963613,160
170.943744604,182
157.225058612,162
155.765449099,157
161.495032793,160
158.03767481,152
156.265774418,157
160.203922659,152
154.826183025,152
158.183554458,181
161.899936148,162
154.80088986,152
154.65487722,155
157.924578627,157
157.944728537,160
157.648057434,155
157.787932183,170
165.561970204,167
160.211897183,154
156.629957396,152
159.900278988,160
160.208182764,182
157.928788841,167
157.100421704,157
176.925225458,185
159.515523619,160
173.228666057,165
156.539654702,157
158.020206958,160
156.207039136,162
155.961699173,163
157.687852423,162
163.508988697,152
156.194748719,155
155.250619935,162
158.292551775,160
155.74453804,150
155.244821397,157
168.290426626,200
164.542249011,165
155.883440014,152
162.071032208,162
166.008605472,245
176.254460213,200
157.412210307,155
155.178884602,155
156.297009951,152
162.046275828,160
161.194574481,157
156.574232834,162
161.244775251,170
158.113369665,162
156.935592178,155
154.454129378,152
156.263405677,160
173.766719102,175
166.504167096,175
157.294873791,162
154.997605304,160
161.721319071,150
161.593264415,152
168.315050856,155
157.426109549,155
166.899791738,167
159.685572827,152
158.361235061,160
155.618907415,157
157.071852161,155
156.769994928,150
156.931521332,152
157.778706544,162
155.967804116,160
156.14508543,155
158.022459374,162
160.123276054,150
155.803623612,155
156.68971048,150
159.864654165,177
155.242369351,155
154.999582249,154
155.547272624,155
156.764213626,157
158.838242247,157
160.632056501,160
157.039754806,157
155.686022647,152
159.004218651,160
156.768764654,155
155.526872582,155
157.101196526,157
154.941597024,150
157.658998463,157
156.034958198,152
154.250109022,152
165.573606669,182
157.239909334,157
158.007776743,160
158.400066064,160
159.901151328,160
156.470611055,155
156.575471544,157
157.741924125,155
158.397720277,155
157.151405177,157
156.405779828,155
155.080054716,157
157.630706958,152
155.655620014,155
155.939527322,150
157.100152886,157
158.359367028,160
169.203209211,167
156.481212215,160
159.40637563,155
157.289165424,157
171.493316931,287
158.732263678,160
155.055531841,157
172.101640053,182
156.326278363,162
156.09553402,157
165.637559945,167
163.577679756,160
157.122525107,155
156.159459964,155
168.971426119,202
156.938778134,152
159.836171037,152
159.404131427,160
160.684705778,155
161.162083559,152
158.087060321,152
157.634348456,152
161.304637716,160
157.999967861,158
159.952016748,155
171.135958981,177
158.326228923,160
155.788930056,162
158.756958511,152
156.86157117,150
158.767718176,150
155.985176765,157
159.22854922,152
162.20489746,150
157.013533508,152
156.62093352,157
165.580191482,167
155.539871792,152
160.607423601,164
155.623375727,152
158.553524139,152
174.073080674,180
165.088611044,165
155.87997232,150
159.009412888,152
158.835829409,152
159.77095286,160
157.646210765,155
156.349085592,150
157.8603698,157
158.735667813,160
156.337006864,150
155.854652465,160
176.951967046,185
160.089292412,160
156.481111205,150
167.82345863,185
157.632578862,152
158.210975041,157
154.580706037,152
156.291741838,150
156.721504215,157
178.592839784,214
163.592620709,222
166.971981592,172
157.877170327,157
172.208661852,217
158.57471337,162
161.775247701,182
157.236047034,150
154.643873455,157
168.292627332,200
159.118457133,152
166.021545181,172
163.517087889,152
162.740569164,170
160.11369788,170
155.188584052,150
159.505340743,160
157.688888077,162
158.340678748,160
154.462221401,152
163.39128701,192
156.326971777,152
157.302162289,162
173.752760715,175
161.720062893,150
162.073131208,162
159.361326552,155
156.411774603,152
155.973305188,163
156.944849767,155
157.105070662,160
159.055169073,162
157.425793592,155
156.214735269,162
157.151489032,152
163.019969243,155
157.087179665,155
159.701801978,152
162.035310008,177
155.784560243,155
155.005223725,154
155.89436307,160
160.146313388,150
156.140889342,152
156.787020652,150
156.155395479,155
155.967935113,157
155.044287015,152
156.769027674,157
155.547893218,155
154.983630404,152
156.242509213,160
166.878193643,167
157.680350505,156
157.100347722,157
156.560008348,151
161.475726308,212
160.640585239,160
159.01306979,160
159.232740775,160
157.100210064,157
154.946818147,150
156.562704548,155
156.865587434,155
157.425411987,150
156.565285602,157
155.55608356,155
159.060569758,157
156.037141767,152
157.64605949,157
159.631421576,160
154.240682017,152
156.94866058,155
157.438712683,157
157.779426259,162
157.082591015,155
156.371301086,160
158.4044995,160
159.902235627,160
157.738771992,155
174.385863029,190
155.08504262,157
156.477063919,155
157.093855315,157
169.187179806,167
159.780357321,160
159.399427765,155
157.154719791,157
156.396564892,155
155.806469208,160
156.482544404,157
155.586234623,157
158.303867396,160
155.707500233,155
171.474816989,287
162.930548046,154
158.273080489,160
169.4279672,222
158.005463421,155
157.180717403,155
173.264695233,165
159.536283599,160
158.785246879,160
155.938708704,155
166.695693515,182
156.328130074,162
170.144335794,192
155.191333265,157
157.039037226,150
156.674116521,150
168.667500282,235
165.093398532,167
156.677158278,156
163.587220071,160
157.173173349,155
157.793535144,170
157.351190757,160
157.982757139,156
154.83394335,152
154.838564561,152
157.134877669,155
156.169178379,155
156.032505281,152
164.870694686,162
157.869572339,152
158.755418917,150
157.333085201,155
155.769979404,162
158.351962662,157
174.193433871,177
160.838408056,170
158.31964433,160
155.25344428,155
160.607704062,164
155.799391882,152
161.998929339,167
160.060949033,160
159.423130223,160
158.337180945,160
162.215447238,150
160.868222318,172
163.851540549,160
170.721576906,223
159.13565138,155
156.954782483,158
155.005236925,160
157.988353942,160
156.24864476,164
156.588176019,152
159.957394578,155
159.784038921,160
157.139048349,160
162.580573942,193
155.593881337,163
155.733487768,152
156.469436176,157
158.742756033,160
159.414558821,165
174.104020669,180
157.644338835,155
157.384251531,152
155.906499051,155
172.429112546,167
157.949975853,160
166.698152189,174
159.407630767,162
160.84957401,153
160.084267269,160
157.870319831,157
178.601050284,214
166.903394823,167
169.065754053,172
160.037639302,153
165.467901239,177
155.686890951,162
158.011441019,152
156.019043562,152
155.400064649,157
157.366228443,163
167.003463079,172
156.114797177,162
158.585998455,162
156.511444622,152
156.709491107,154
167.825556326,185
164.70964673,185
156.760565763,157
157.017095294,162
158.132734197,158
160.897852118,157
157.48242497,157
157.09971562,157
159.028965126,160
157.423503619,162
156.598763326,157
157.357977323,152
157.218409226,157
156.230349467,152
156.29666575,157
158.392002986,152
159.13380759,152
158.402314802,160
164.739094875,152
157.143588802,150
157.266469804,152
157.44942184,157
158.325543328,152
157.696463679,152
157.864554979,162
166.502486456,175
157.394315315,157
168.06236115,172
157.548785503,157
157.313906785,157
156.488631712,150
156.089258257,157
155.6507122,155
155.632469529,150
161.058148427,162
160.623282583,152
156.41960088,152
158.230198114,152
157.125486431,157
158.860072447,152
157.105046906,152
156.282064877,157
157.42271964,150
156.834994134,160
156.817721277,152
155.698605837,152
169.8696893,172
156.12542891,152
157.500555198,157
156.398281462,157
154.750734969,157
156.308145253,157
156.913411863,157
156.597984736,156
156.865519251,152
156.504745031,157
155.589510525,157
158.217895815,152
160.067389376,160
157.196470586,164
156.12102115,155
156.670505581,152
158.942934203,172
157.183825701,157
157.48624817,157
156.837545579,157
157.660648674,162
166.849089763,167
156.739350207,155
159.903245218,160
159.221701506,160
157.632621122,157
157.138133792,152
170.804615953,172
157.60982947,152
157.790466492,162
157.735580991,155
158.190944945,150
154.95255139,150
173.311611758,187
157.240743286,157
157.940888806,160
158.099518256,160
154.231087313,152
156.573707861,155
158.524725943,162
160.190625203,172
155.984553518,152
157.093434435,162
156.881919712,152
154.108567837,152
156.801062438,167
155.19791289,157
159.772868677,160
155.809430996,160
156.50342994,157
169.170970481,167
158.306668435,160
159.392330904,155
157.246544334,157
157.087659812,157
155.698866576,155
158.006467592,155
156.317677528,152
169.111611039,172
156.856323237,157
156.237109537,157
156.761817301,157
157.28417943,157
173.266888139,165
154.592291337,155
155.949835808,162
156.607474442,157
165.117630749,167
163.02683313,155
158.276514322,160
159.539196632,160
166.849996122,167
157.183898645,155
154.877892322,152
174.038914329,182
156.830042813,157
156.168931749,157
157.781332515,170
157.680502583,162
160.066809877,160
161.160778962,160
157.647566284,157
166.50820338,167
170.120528294,182
157.14217602,157
160.803336522,162
156.457087463,155
156.899761996,157
155.240855179,155
164.496076714,172
160.607778659,164
158.321621862,160
161.325487363,160
157.638344782,157
160.677396451,155
155.015226967,160
157.949670603,160
158.333379041,152
157.145567452,160
174.133585515,180
156.876666093,152
160.732190298,187
155.283918522,152
156.625302879,152
155.045419638,160
157.739357853,160
158.750048175,160
161.159241642,152
173.169184244,172
162.510093177,157
155.736237746,152
156.469864375,157
167.474832564,167
159.319646504,162
158.056318297,157
161.153759877,162
155.610000132,163
177.007123407,185
157.642246857,155
159.403696833,160
160.040346823,153
156.558181404,152
171.900032899,172
157.863303135,157
156.159167633,157
168.806550149,177
157.999536242,152
157.258396924,160
158.597222976,162
157.020285869,162
156.772099709,162
167.029044752,172
155.306132598,162
156.220573781,157
164.708343902,185
159.967886679,157
157.835833678,162
156.039371117,157
158.112613807,158
157.370982705,154
157.365728694,163
178.609199185,214
157.090472561,157
160.684571232,157
156.900200386,157
175.801749779,154
158.383569523,160
158.149782128,157
157.203699599,152
157.073267998,157
156.306698519,157
159.025791126,160
158.360277745,152
157.115927754,157
158.61951957,162
157.233017179,157
168.28374794,172
158.025079192,152
157.238668052,157
157.858410325,157
156.90028447,157
158.181366857,152
157.373080844,162
157.319306198,157
158.15211738,160
156.692849931,162
159.351269355,157
157.511782436,157
156.594843084,152
156.399965443,157
156.27770357,157
158.217975574,152
157.130701072,157
156.812196908,152
156.2992288,157
161.060689805,162
156.899811278,157
159.627279983,160
156.899756826,157
156.426664577,152
157.040598594,157
154.950025227,155
154.184420562,157
158.970654108,160
156.821636753,162
156.777787893,157
170.141443462,192
157.454815031,157
158.729069858,160
155.563925808,157
161.961351042,157
159.211539229,160
158.520204716,162
159.904164641,160
157.732454961,155
158.016573521,160
154.222098471,152
156.944825742,157
154.114309872,152
157.945860826,160
156.575853559,155
156.644562492,167
156.379955353,155
156.899689055,157
159.765462783,160
157.086541179,157
168.985477991,167
158.309375809,160
155.690633223,155
157.225877503,157
159.385401245,155
157.288358713,157
158.007363953,155
169.121811387,172
156.849369817,157
159.955526929,155
154.593036375,155
156.252788181,164
158.30757588,160
158.151720673,159
173.289051663,165
157.197441659,157
156.206025104,152
156.772552105,157
157.988540725,158
158.279440947,160
162.585747058,155
165.141129946,167
157.398314427,157
155.962188198,162
157.001318013,157
160.861150776,157
159.499212041,160
173.604152494,182
165.337938599,152
166.489500308,167
159.181001087,157
160.839411957,160
157.189154524,155
159.149306093,152
156.758764621,157
157.780653986,170
159.634816009,172
157.664980238,162
157.666524364,157
158.731096932,150
160.830297032,170
155.228535316,155
156.90044988,157
156.04140027,157
155.669321359,162
159.573630904,150
155.641920889,152
160.195629172,164
160.67376601,155
158.306043692,160
159.936852141,152
155.717635865,157
157.206473965,152
164.46066561,172
161.481449799,167
156.844559555,160
157.95878109,160
160.07495954,160
156.783967155,157
158.164361091,157
158.35150959,152
157.151609323,160
174.161808926,180
155.835410867,152
156.6599923,152
155.965798584,163
168.806428736,177
159.548146474,153
156.568721938,152
157.248447321,160
158.958457457,157
156.168486748,157
166.492791852,167
156.900278189,157
157.603218309,162
156.772099709,162
156.220462216,157
171.891413362,172
158.608518226,162
158.268974988,154
157.285113932,163
158.092427553,158
157.099874803,157
178.119985291,214
160.002962089,157
154.444718161,152
158.631892539,152
164.706626759,185
167.055865852,172
156.316496501,157
157.193589975,157
158.358330138,152
158.15766975,157
158.364547798,160
157.630145565,157
159.00963655,160
175.776485405,154
168.978795594,172
156.899844995,157
156.656299717,157
159.166959969,170
156.830375657,152
157.306515202,162
157.137535323,157
160.025741208,160
158.971224769,152
157.125441389,152
157.836851562,162
157.82531145,157
158.812945849,152
155.788834457,160
157.080284979,157
158.20067873,152
157.381620471,152
161.06350586,162
157.526011085,157
156.53045578,152
156.435010545,152
155.968782277,152
157.111475649,157
156.278239804,157
156.815687206,157
157.827530713,152
154.074187429,152
170.067221043,172
161.403679535,172
156.35301383,152
156.402128635,157
158.108004021,157
157.902564401,154
156.522629998,157
156.648153987,152
159.341859707,162
157.731831211,157
157.37794001,152
169.471255675,167
156.835855407,162
157.102084729,162
155.239597821,151
154.193003654,157
154.95720267,155
158.453352059,157
158.013047008,157
158.986015201,152
156.916829151,152
157.58946336,152
156.71202739,155
155.521298742,152
156.489340303,157
156.456752022,157
157.548491704,162
156.150057066,152
155.900263581,154
158.193092506,150
170.139477915,192
157.688173684,162
156.793088762,152
155.099965269,157
156.973435338,152
156.382081898,155
162.191920616,157
154.111785969,157
170.201030377,177
178.207958705,190
156.556851029,155
173.262747298,187
156.371649081,155
157.758359324,157
158.002837305,160
154.619936856,152
168.969489246,167
159.75761478,160
157.479813901,162
158.312167476,160
174.19553928,177
156.17218546,164
174.768553777,176
160.794786291,162
156.560188923,152
157.379761315,157
158.00814735,155
156.842391112,157
164.626778483,167
156.174007297,152
172.766482636,223
157.100184234,157
158.173273474,159
156.921747574,150
168.901071855,172
162.587200612,155
159.889055788,157
155.111578286,150
157.597183649,162
158.282412321,160
159.165490684,152
156.624959159,160
160.839143195,160
157.194500423,155
156.769653478,157
157.691302974,157
161.177661451,182
157.532922764,157
155.152514051,152
160.669833471,155
155.021944114,152
166.91636899,177
156.510673433,157
158.290446572,160
158.052965039,152
157.712616672,162
156.766984129,160
159.951113516,160
157.815004334,160
166.50262176,167
156.31275296,152
154.931055561,155
154.115761929,152
156.261666288,152
162.201324455,187
158.365163124,152
157.158139435,160
166.655460159,174
156.605334884,152
156.647139845,152
157.594173653,152
156.899875072,157
161.003416934,167
155.844475974,152
160.318177816,182
157.165284278,152
171.882749713,172
166.899824416,167
156.412421358,162
158.270823465,154
158.619745181,162
156.215551303,157
159.244207855,167
160.023557144,157
161.502478346,180
161.899727946,162
157.099934486,157
158.165882118,157
157.156392968,157
158.213971757,152
158.733158875,152
155.802446071,160
157.086803796,157
157.808867103,157
158.35616576,152
157.619145628,157
157.373408964,162
158.34440453,160
159.006141245,160
154.598389168,152
160.233559913,152
159.764971973,152
159.262433366,157
157.099765683,157
155.665136591,157
157.834224525,162
158.314859675,160
157.121528604,152
157.540332767,152
156.322601249,157
158.310054979,152
156.973382753,152
157.128124695,157
155.716256211,155
157.142304563,157
159.615110024,160
158.118880034,152
154.967480931,162
156.938138284,162
157.10947443,157
156.403773756,152
157.099932142,157
156.015426527,155
156.800605734,157
157.040860562,157
157.819859149,152
154.708408546,157
156.405891447,157
156.027418304,157
155.021917418,152
159.504617435,177
160.04745481,162
158.335086992,156
154.269598545,152
157.578773706,152
156.160994107,152
170.137346114,192
155.105294969,157
157.550417319,162
155.529403088,157
154.395398693,157
155.420875764,157
170.249091765,172
156.672513756,157
161.030108678,167
157.088956092,162
157.989628321,160
156.515268082,167
154.709510253,157
154.931629226,157
154.607284576,152
168.953768138,167
156.899962947,157
159.750001518,160
159.371073381,155
157.098514572,157
157.183864088,157
156.479073653,157
156.16134724,157
157.264587717,157
174.195535055,177
163.995296709,165
159.503437302,160
154.870430402,157
155.849740965,157
156.592007993,152
156.665206414,157
174.780089654,176
160.102569603,170
172.578199288,223
156.899811869,157
158.194548183,159
158.527578309,162
155.862388491,156
156.929557738,150
156.868025462,152
155.120833207,150
162.386658092,155
154.271796407,152
169.097678946,167
158.652415811,162
158.005101952,160
160.37577599,160
159.626755953,162
156.327388648,157
166.899521762,167
154.111097178,152
159.175716304,152
156.89985105,157
157.100389056,157
170.854596496,177
160.592489487,164
158.174745826,152
158.709962666,150
160.821415074,170
157.710277273,157
155.912425859,162
155.100377483,155
156.144418528,157
157.409558271,162
156.078403123,162
157.633778861,162
164.430541227,172
155.160860248,152
159.563807178,150
156.413630511,162
156.586495206,157
156.162217269,162
156.049996755,157
154.725304418,157
166.960747432,157
171.937846586,177
168.692507366,172
155.865310785,157
159.945561832,160
155.070143519,160
161.876221375,157
167.450129264,185
156.300403031,157
155.465794257,162
156.315934623,157
172.000337031,172
155.866554146,157
156.603761929,157
167.100504167,167
158.377612981,152
166.650576412,174
157.613687041,162
156.635092538,152
156.897722623,157
158.545652833,162
157.596064338,152
164.861931353,167
157.228122099,160
169.819003552,172
159.555663045,153
156.296619901,152
154.464318927,152
157.110411469,157
156.899928549,157
158.904134586,157
155.587077629,155
175.232307489,200
157.692282454,158
154.27404877,152
159.51135807,157
156.772099709,162
157.392540029,162
171.874072618,172
158.05258965,158
158.272584693,154
157.264878839,163
164.702523913,185
167.104717795,172
157.119362977,157
158.609018658,152
160.044392125,157
169.086939662,167
159.605607719,160
157.249648376,157
154.086809734,152
155.854955262,157
156.671019469,157
156.407370284,162
158.173343308,157
158.654384812,152
157.093081887,157
157.793017387,157
157.326073446,152
159.921596479,162
157.609081718,157
157.334765207,162
156.899744637,157
157.070499113,157
158.990065323,160
158.354115358,152
158.271631392,160
158.412271042,162
160.233771994,152
158.305012962,160
171.324652429,192
173.466762989,182
155.989876132,162
157.311807784,157
164.464363858,167
157.662455326,152
159.56751752,162
157.861131812,162
156.968663441,152
155.69667629,155
157.123225482,152
158.305293021,152
154.610059143,152
159.608870361,160
157.136655023,157
158.077534446,152
154.924106719,152
156.405448672,152
157.045727815,157
156.840924067,157
157.811769491,152
154.711966137,157
160.043865857,162
156.016734817,155
160.075631195,160
158.333082953,156
156.412136032,157
158.19514064,150
154.504815939,157
156.784852982,162
155.907608741,157
160.992937228,157
158.421306136,157
158.719722257,160
155.403167264,157
156.66318648,157
156.889569004,152
178.092574548,190
165.654138425,172
158.629563776,162
158.699945502,160
154.176588999,157
156.733732836,157
159.846915837,160
156.900150311,157
157.412573687,157
158.51278969,162
170.284013982,192
163.779249732,157
156.737949973,162
155.623168663,157
156.669348637,157
157.114243608,157
161.045961462,167
157.410115541,152
154.932870228,157
157.085967456,162
157.975819866,160
153.705372949,152
168.935303616,167
174.195125434,177
164.013182084,165
159.74171555,160
159.363396416,155
172.232051772,182
156.497269555,157
157.161687817,157
154.852844601,157
156.163503458,157
156.605826222,157
157.238292314,157
174.791559045,176
165.751141954,167
155.311835198,157
156.403765039,157
156.922570944,150
156.489492213,157
158.028466863,157
172.580608495,223
165.957416232,167
171.330492903,192
158.419849067,157
156.980836901,157
157.857920885,152
158.665429587,162
158.910063062,157
157.091702359,157
160.374165509,160
159.851990588,160
158.917120959,152
157.093470378,157
156.897461466,157
156.955727848,157
157.105540325,157
164.41791946,172
158.672737809,152
158.191465697,152
158.424489889,150
155.087604124,155
154.744774988,152
155.923848048,162
157.413568836,162
157.588723965,162
156.059784844,157
156.14334158,157
155.499136559,157
162.150956541,167
161.939080399,162
158.390581749,152
156.627931526,152
156.953466403,162
157.091257901,157
157.507221391,152
171.864779108,172
158.650494357,157
157.123539752,157
158.2572607,154
158.031494009,158
158.42034817,155
157.133400343,157
157.140046033,157
156.56197276,157
158.596402579,152
157.334821744,162
157.777458321,157
158.657889175,157
157.86524354,162
156.972631006,152
154.620405606,152
159.603098511,160
156.9642028,152
157.796858156,162
157.217245351,157
157.241809749,154
156.548474996,157
161.96143721,157
158.122553621,162
160.331959682,167
157.003558331,157
156.418020277,157
156.018089744,155
155.945608902,152
160.077332513,160
157.295608794,162
157.838536696,167
158.128506441,157
158.330956998,156
157.568795361,162
157.650285365,157
156.283630835,157
156.555562922,157
156.877739943,157
153.903605009,157
158.404835014,157
154.18400075,157
155.799672127,162
157.143703159,157
158.708095698,160
161.291252865,162
156.627089799,157
156.075735063,157
156.279554257,152
158.196208848,150
157.592389082,157
163.779856049,157
155.529589633,157
156.510502699,157
157.961007006,160
159.299461854,160
157.082808183,162
161.869082796,161
156.468778276,157
155.953241334,157
156.821615288,157
156.911354947,150
157.242397005,157
172.582773469,223
169.312631701,172
161.959771051,155
161.385195386,160
159.172405453,157
160.779512833,162
160.372658615,160
156.820840598,162
155.038350173,157
156.417387471,157
158.92602827,152
158.677552646,162
159.724262055,160
156.89034859,157
156.122553893,157
162.859195665,177
162.859195667,177
162.859195667,179
162.859195668,167
162.859195669,177
168.686675389,172
159.60257819,167
160.453689803,167
159.146545014,152
158.660107452,152
158.409149922,150
156.296585014,152
156.183317036,157
155.937025331,162
156.591302508,157
156.628359972,157
167.452797097,185
164.398146876,172
161.941159754,162
158.216126531,152
160.343535755,157
159.598824373,157
159.516132838,152
159.823853364,160
158.403933912,152
158.006147683,157
156.443984816,162
155.191139154,152
155.697198038,157
160.850293276,167
156.46217555,157
158.24148836,160
155.821279269,157
156.37142917,157
157.508899849,152
156.175802871,162
157.909200932,152
157.569685983,162
157.28326624,162
156.063866006,157
156.428962388,157
166.63947148,174
156.336183906,162
156.914636378,157
163.95621297,167
156.990124203,162
156.974464572,162
156.614476264,152
155.550755567,155
157.206894316,160
158.072171881,158
155.545456041,157
158.691351863,160
160.372831941,152
156.79105161,157
157.142340768,157
158.584629983,152
158.01170336,158
158.970792121,160
168.052700527,167
157.404728522,167
161.41416417,162
156.788735201,157
155.471710542,157
160.234151284,152
156.235378326,152
156.346152611,162
169.083560022,167
170.073640769,172
158.422482066,155
159.498420287,162
157.284616879,157
158.768483221,160
159.586941911,160
157.761520073,157
156.935075192,157
158.235030464,160
157.595625226,157
157.150366889,162
156.377731805,152
155.890915851,162
158.27654985,160
155.947756911,162
163.368037446,157
158.65674152,157
157.875620458,162
155.778286422,157
158.051209837,152
162.203329359,167
156.973975623,152
155.822007473,162
154.765272634,152
155.937807977,152
159.838840803,157
157.242753201,154
156.579135,162
157.564072158,162
155.790583873,162
155.137717877,162
155.416882296,157
156.064302514,157
169.065461374,182
157.116749319,157
158.365208673,157
156.760840539,162
160.684928962,167
156.279554257,152
158.697496135,160
156.62093453,157
157.38895155,157
156.820189052,152
155.244341806,152
157.393323735,152
171.002904385,287
163.780341796,157
159.349475809,155
166.169257831,167
155.161002306,152
156.815735648,157
154.910213784,157
160.774765675,162
153.718308298,152
155.957617792,157
156.464550199,157
172.584515444,223
161.959774764,155
169.309961955,172
161.393683383,160
159.178303668,157
161.881382669,161
160.370990215,160
159.519759289,152
158.935446782,152
158.401152656,150
159.736189486,160
157.910934734,152
156.251733903,162
156.451378218,157
157.559897734,162
156.882784112,157
158.653210023,152
156.116549791,157
168.877853295,182
156.178429262,157
154.522235794,157
158.859192861,157
156.761493107,157
161.942788078,162
155.560011198,157
155.53579751,155
156.784520389,157
156.198497385,152
157.289992696,157
158.245876106,155
158.109424786,162
155.914370737,157
156.672265766,157
157.317114625,162
157.745523292,157
156.899751075,157
158.697779443,160
158.037051988,152
158.204812234,162
157.243762668,154
